lat,lon,depth_m,diameter_m,dD,pf_slope,ef_slope,circ,test
-84.073,-119.02,159.98,3090,0.051775,0.11997,0.059778,0.98761,0
-84.062,-62.65,881.69,5740.6,0.15359,0.29294,0.16786,0.74841,0
-84.032,-8.74,1278.4,8364.6,0.15283,0.36398,0.39787,0.92106,0
-84.026,-150.52,338.55,3095.3,0.10937,0.17786,0.1555,0.71807,0
-84.026,-122.26,210.52,3447.2,0.061071,0.062011,0.046228,0.86221,0
-84.025,1.9691,351.03,4605.9,0.076212,0.094417,0.11359,0.91906,0
-83.98,-78.73,505.45,3532.6,0.14308,0.30705,0.30025,0.84085,0
-83.97,17.2,548.38,2230.5,0.24586,0.18887,0.26446,0.45526,0
-83.97,25.34,427.72,4973.9,0.085993,0.097812,0.11733,0.90001,0
-83.97,94.81,333.98,2509.3,0.13309,0.22685,0.28337,0.91303,0
-83.967,152.24,198.02,2279,0.086891,0.20175,0.075968,0.80285,0
-83.96,74.81,414.5,3584.8,0.11563,0.28046,0.1855,0.82564,0
-83.95,111.54,494.82,3704.4,0.13358,0.27757,0.2901,0.82304,0
-83.94,132.22,1003.6,5204.7,0.19283,0.4378,0.42595,0.967,0
-83.93,-158.7,266.96,3592,0.074321,0.16361,0.12606,0.97632,0
-83.93,-119.9,328.51,3409,0.096366,0.19395,0.18856,0.95927,0
-83.914,104.6,219.29,2047,0.10713,0.24292,0.21627,0.86174,0
-83.91,-162.06,172.93,2645.8,0.065362,0.13299,0.12044,0.84031,0
-83.9,-121.65,260.53,3301.5,0.078913,0.19976,0.14748,0.96263,0
-83.9,-75.97,1181.7,6611.7,0.17873,0.31817,0.43239,0.63844,0
-83.89,-97,1494,12069,0.12379,0.16667,0.11921,0.69176,0
-83.89,-45.61,1420.6,7469.5,0.19019,0.39316,0.31081,0.98215,0
-83.874,-91.19,198.77,2510.6,0.079172,0.11062,0.13074,0.75146,0
-83.87,-60.53,195.59,4118.2,0.047496,0.071556,0.073408,0.71508,0
-83.85,-104.73,1006.1,7056.1,0.14259,0.29122,0.29285,0.97532,0
-83.84,-124.11,246.96,5581.3,0.044248,0.066128,0.13399,0.97245,0
-83.84,-87.09,431.49,3545,0.12172,0.14535,0.18688,0.67936,0
-83.83,133.39,225.31,2394.6,0.094091,0.1645,0.18798,0.65949,0
-83.83,-166.81,435.41,4219.3,0.1032,0.23506,0.20662,0.87255,0
-83.83,-89.72,681.71,5855,0.11643,0.19532,0.095546,0.91302,0
-83.81,134.72,269.73,2520.1,0.10703,0.21479,0.25649,0.83651,0
-83.8,58.143,237.69,2865.6,0.082944,0.15085,0.12315,0.98273,0
-83.8,-48.21,368.53,3266.3,0.11283,0.18868,0.22851,0.98803,0
-83.78,-140.29,266.98,4039.1,0.066099,0.19994,0.066902,0.92858,0
-83.77,28.49,609.15,3711.7,0.16412,0.16561,0.26674,0.82423,0
-83.76,26.89,831.58,9240.9,0.089989,0.13518,0.16411,0.71607,0
-83.76,-147.67,393.88,3924.3,0.10037,0.20003,0.21057,0.98818,0
-83.75,103.4,418.38,3215.5,0.13011,0.15463,0.099795,0.68523,0
-83.75,-108.18,554.35,5626.2,0.098531,0.19626,0.18515,0.82805,0
-83.74,-62.61,1331.8,6661.7,0.19992,0.37035,0.49027,0.97745,0
-83.73,-137.06,337.49,4453.9,0.075775,0.18056,0.085182,0.86542,0
-83.73,-76.53,1169.3,6650.7,0.17582,0.3324,0.42455,0.63759,0
-83.73,-15.51,180.6,3823.9,0.047228,0.079299,0.02906,0.76192,0
-83.715,-7.26,1270.3,8347.6,0.15217,0.35488,0.34047,0.92683,0
-83.7,55.33,327.69,3784,0.086598,0.21459,0.059308,0.67378,0
-83.687,16.401,1232.9,6641.4,0.18563,0.34192,0.20657,0.96044,0
-83.676,158.27,141.63,2141.8,0.066127,0.11363,0.095159,0.81173,0
-83.66,-159.32,651.99,5496.9,0.11861,0.14908,0.21699,0.80704,0
-83.65,-132.72,432.4,3860.2,0.11202,0.25382,0.17448,0.82985,0
-83.64,40.89,705.25,5417.1,0.13019,0.1915,0.0039178,0.70106,0
-83.64,155.04,183.47,2237.3,0.082004,0.082325,0.098803,0.82327,0
-83.63,-96.77,268.92,2928.5,0.091829,0.24498,0.13457,0.79566,0
-83.6,34.83,301.3,2433.4,0.12382,0.1246,0.18615,0.64124,0
-83.6,-154.78,292.06,1998.8,0.14612,0.11152,0.083822,0.98563,0
-83.59,-53.99,418.12,2346.6,0.17818,0.28146,0.071002,0.53642,0
-83.58,68.05,507.81,3711.6,0.13682,0.088497,0.15096,0.46298,0
-83.574,49.276,163.81,2297.9,0.071283,0.041645,0.097155,0.77266,0
-83.57,141.14,205.52,2520.1,0.081551,0.091365,0.11608,0.75647,0
-83.57,-29.95,1321.4,9617.5,0.13739,0.2112,0.23914,0.69567,0
-83.562,-19.16,188.57,2278.7,0.082754,0.15107,0.13988,0.72399,0
-83.55,-103.82,208.05,2148.3,0.096842,0.1794,0.2014,0.80212,0
-83.55,-88.05,1235.4,7949.3,0.1554,0.1662,0.28569,0.78071,0
-83.54,-161.33,325.34,3167.1,0.10273,0.090735,0.20897,0.59254,0
-83.54,-101.96,600.35,7410.7,0.081011,0.063863,0.037967,0.86958,0
-83.53,25.33,896.34,10048,0.089206,0.13491,0.16838,0.93913,0
-83.53,-62.29,1327.8,6457.3,0.20563,0.40758,0.4842,0.94681,0
-83.52,-50.64,258.44,2922.8,0.088423,0.116,0.021604,0.98098,0
-83.51,52.06,260.86,3027.2,0.08617,0.11865,0.1812,0.90478,0
-83.51,-92.02,176.11,2336.7,0.075366,0.13151,0.14302,0.95269,0
-83.501,113.21,431.05,3278.5,0.13148,0.088458,0.20229,0.78068,0
-83.5,18.32,603.21,4800.3,0.12566,0.17915,0.20216,0.82208,0
-83.48,-72.95,342.54,1788,0.19158,0.40435,0.33582,0.73336,0
-83.47,68.82,298.94,2751.8,0.10864,0.13739,0.13041,0.82605,0
-83.45,-139.86,713.93,6383.6,0.11184,0.10317,0.069586,0.79624,0
-83.44,170.98,381.82,4403.1,0.086716,0.12341,0.17977,0.91009,0
-83.41,-48.32,825.06,5973.5,0.13812,0.15858,0.32011,0.91819,0
-83.4,114.15,549.2,3464,0.15854,0.30667,0.3037,0.90907,0
-83.39,-160.42,563.16,4819.4,0.11685,0.13338,0.20415,0.92368,0
-83.388,47.756,264.7,2336.6,0.11328,0.25014,0.12576,0.93801,0
-83.374,0.95843,942.94,6032.6,0.15631,0.13167,0.12402,0.54256,0
-83.369,-29.92,249.37,2635.9,0.094603,0.11973,0.13282,0.84253,0
-83.362,15.832,1158.5,6580.6,0.17605,0.25696,0.25774,0.48959,0
-83.36,121.46,392.24,2819.2,0.13914,0.21438,0.25191,0.90349,0
-83.357,-157.13,276.85,2955.9,0.093661,0.13958,0.15453,0.67495,0
-83.35,126.92,297.53,2114.9,0.14068,0.1835,0.26244,0.82033,0
-83.349,-167.02,327.04,3330.2,0.098204,0.12872,0.11463,0.81777,0
-83.34,59.183,251.41,2375.3,0.10585,0.11373,0.13877,0.58994,0
-83.337,18.928,209.94,2471.9,0.084928,0.17932,0.088419,0.94816,0
-83.333,110.32,254.67,2028,0.12558,0.066418,0.19899,0.73953,0
-83.33,50.68,541.73,6452.7,0.083953,0.088272,0.069302,0.81001,0
-83.33,-46.88,827.42,6032.5,0.13716,0.17706,0.3109,0.93575,0
-83.33,-18.89,255.73,2433.3,0.1051,0.15627,0.17456,0.59574,0
-83.32,37.7,337.67,3664.6,0.092144,0.13234,0.19941,0.97876,0
-83.32,39.52,822.98,5839.5,0.14093,0.20326,0.19181,0.80821,0
-83.32,-52.96,402.97,4210.4,0.095709,0.12692,0.19207,0.97088,0
-83.3,-137.99,945.13,5250.5,0.18001,0.21098,0.28906,0.5,0
-83.29,-154.95,600.04,4500.9,0.13332,0.19154,0.17049,0.73859,0
-83.28,9.08,1718.7,9334.2,0.18413,0.43895,0.50506,0.96905,0
-83.28,18.24,352.95,3425.5,0.10304,0.14759,0.1766,0.61427,0
-83.28,-123.96,538.36,3273.3,0.16447,0.26494,0.29864,0.9416,0
-83.27,143.68,199.61,2229.5,0.089535,0.17101,0.14345,0.98744,0
-83.26,27.86,694.33,6612,0.10501,0.1855,0.131,0.99398,0
-83.257,-160.73,676.41,4819.5,0.14035,0.17244,0.20004,0.88968,0
-83.25,44.18,434.79,5655.7,0.076877,0.13162,0.099632,0.94658,0
-83.25,71.67,888.92,7477.2,0.11888,0.074299,0.088955,0.70617,0
-83.25,169.95,203.09,2433.5,0.083457,0.18896,0.15669,0.87507,0
-83.24,165.92,186.91,2925.9,0.063881,0.11138,0.11139,0.97121,0
-83.24,-153.64,325.13,7063.3,0.046031,0.091439,0.090799,0.82606,0
-83.24,-150.13,411.09,3353.5,0.12258,0.21914,0.20682,0.85146,0
-83.24,-13.8,283.65,4433.9,0.063974,0.088321,0.13825,0.82451,0
-83.238,-177.66,367.62,3106.9,0.11832,0.055114,0.14453,0.52001,0
-83.23,-127.71,183.52,5695.8,0.03222,0.053398,0.038812,0.88271,0
-83.2,42.96,650.54,5888.9,0.11047,0.12239,0.071684,0.62631,0
-83.2,73.94,1302.4,8842.5,0.14728,0.19729,0.18668,0.59677,0
-83.18,100.13,312.54,2737.2,0.11418,0.25031,0.19221,0.92726,0
-83.18,-155.97,595.4,4550.4,0.13085,0.26092,0.1924,0.78318,0
-83.178,-15.39,187.28,3070.6,0.060991,0.098701,0.094772,0.84794,0
-83.16,13.72,1268,6209.7,0.20419,0.16564,0.17475,0.5526,0
-83.16,60.27,287.12,3345.8,0.085814,0.13615,0.16026,0.79241,0
-83.16,-145.74,431.51,3943.4,0.10943,0.18603,0.14792,0.86845,0
-83.132,36.677,255.03,2143.7,0.11897,0.16553,0.1884,0.77094,0
-83.13,57.51,357.62,5539.7,0.064555,0.078876,0.12866,0.73944,0
-83.13,158.07,157.24,2221.2,0.07079,0.10092,0.13074,0.89167,0
-83.123,-95.69,340.07,3852.8,0.088266,0.17888,0.21047,0.80126,0
-83.12,24.28,730.48,3612.4,0.20221,0.31809,0.1096,0.53282,0
-83.12,-3.41,414.22,5047.6,0.082063,0.045233,0.094312,0.66665,0
-83.11,154.5,598.94,4461.1,0.13426,0.37234,0.25507,0.92567,0
-83.11,-151.62,462.31,8020.5,0.057641,0.12081,0.059999,0.80701,0
-83.11,-85.05,408.97,4381,0.093351,0.10854,0.26748,0.85263,0
-83.11,-36.72,289.87,2433.3,0.11913,0.089092,0.20452,0.75676,0
-83.104,130.38,335.22,2520.4,0.133,0.24796,0.25937,0.80557,0
-83.1,48.22,1043.6,8038.7,0.12982,0.15715,0.23264,0.6818,0
-83.1,177.45,285.68,3161.3,0.090366,0.20354,0.17901,0.83927,0
-83.1,-120.2,366.34,4182.5,0.087589,0.159,0.11837,0.82033,0
-83.09,44.4,370.51,4651.8,0.079648,0.16131,0.10042,0.63514,0
-83.082,-55.14,241.64,4055.5,0.059583,0.076859,0.096938,0.88052,0
-83.08,53.88,2330.6,12881,0.18093,0.3408,0.25185,0.79309,0
-83.07,-134.05,477.83,5670.4,0.084268,0.021631,0.062923,0.8901,0
-83.06,35.39,344.35,4461.2,0.077189,0.12175,0.21762,0.71338,0
-83.05,-38.39,851.41,8127.9,0.10475,0.067693,0.15607,0.97846,0
-83.042,157.29,161.37,2278.7,0.070816,0.095931,0.07364,0.87413,0
-83.04,125.05,433.65,3425.7,0.12659,0.21469,0.28113,0.56584,0
-83.04,175.25,466.51,4461,0.10458,0.25889,0.20575,0.7619,0
-83.03,-69.13,338.87,3244.4,0.10445,0.11909,0.087899,0.73683,0
-83.021,3.912,209.53,2439.6,0.085889,0.18725,0.19923,0.96302,0
-83.02,38.73,407.9,5178.2,0.078774,0.11272,0.087735,0.76471,0
-83.017,101.51,209.27,2394.6,0.087393,0.15978,0.16647,0.96117,0
-83.01,61.307,243.52,2105,0.11568,0.12433,0.10934,0.72663,0
-83.01,-85.92,473.58,4080.9,0.11605,0.26141,0.16992,0.95832,0
-83,-165.74,806.41,4404.4,0.18309,0.44596,0.33669,0.93691,0
-83,-160.97,133.2,2350,0.05668,0.13113,0.12006,0.96817,0
-82.997,-40.58,699.74,5017.6,0.13946,0.14898,0.24014,0.73828,0
-82.996,-156.33,202.18,2433.3,0.08309,0.10365,0.11076,0.76821,0
-82.984,-65.4,429.15,4301.7,0.099762,0.19388,0.093785,0.98261,0
-82.98,-133.28,251.96,2993.1,0.084182,0.070203,0.18432,0.9871,0
-82.978,25.197,337.66,3027.2,0.11154,0.15789,0.21947,0.52055,0
-82.976,113.28,360.77,3035.7,0.11884,0.14677,0.15775,0.68137,0
-82.976,-36.39,522.87,5027.4,0.104,0.15474,0.14549,0.97704,0
-82.969,130.41,301.91,2452.5,0.1231,0.2399,0.1428,0.75594,0
-82.957,-145.82,346.92,2394.8,0.14487,0.20076,0.10221,0.93237,0
-82.957,-42.88,228.83,1555.2,0.14714,0.33108,0.33385,0.96503,0
-82.956,26.433,332.4,3784.2,0.087841,0.22513,0.14964,0.84074,0
-82.954,42.093,300.7,2838.9,0.10592,0.085327,0.069705,0.63634,0
-82.954,-70.07,492.17,3650.4,0.13483,0.17368,0.29591,0.90656,0
-82.942,152.24,203.39,2240.3,0.090789,0.096918,0.17811,0.82872,0
-82.926,43.659,207.91,2843.3,0.073125,0.15171,0.15248,0.94288,0
-82.926,124.19,289.88,2925.7,0.099078,0.20289,0.14142,0.93519,0
-82.925,-33.09,486.92,2983.7,0.16319,0.14708,0.1366,0.55979,0
-82.922,-30.79,824.2,7333.7,0.11239,0.20835,0.11786,0.81045,0
-82.92,-45.52,127.71,4344.9,0.029393,0.063034,0.049325,0.97572,0
-82.906,90.444,257.38,2404.4,0.10704,0.24192,0.19155,0.83841,0
-82.898,-177.11,540.19,4658.3,0.11596,0.28476,0.2143,0.96935,0
-82.895,-146.79,562.79,7700.7,0.073083,0.18392,0.1319,0.72846,0
-82.888,-23.29,330.84,4069.1,0.081304,0.12104,0.15423,0.86676,0
-82.887,132.07,695.6,3863.7,0.18004,0.38662,0.37357,0.96035,0
-82.88,-179.62,181.58,2607.1,0.069649,0.13275,0.13367,0.98902,0
-82.872,-34.42,240.79,2452.3,0.098189,0.13914,0.089571,0.83542,0
-82.868,-40.38,699.74,5002.6,0.13988,0.1781,0.22643,0.73828,0
-82.86,47.366,360.87,3544.2,0.10182,0.14377,0.15329,0.99268,0
-82.852,133.69,455.44,3345.8,0.13612,0.31644,0.25985,0.83998,0
-82.848,-19.78,752.43,6510.6,0.11557,0.23562,0.17313,0.75608,0
-82.84,139.74,1051.3,5988,0.17557,0.19993,0.075987,0.89631,0
-82.837,-95.33,202.61,1892.6,0.10706,0.18347,0.23096,0.94223,0
-82.835,-173.54,271.17,2954.7,0.091773,0.081678,0.13756,0.70841,0
-82.832,-38.27,854.22,6063.8,0.14087,0.22452,0.24593,0.98269,0
-82.831,111.79,512.07,2288.5,0.22376,0.36664,0.50718,0.83163,0
-82.829,159.41,186.27,2761.5,0.06745,0.11906,0.070291,0.91086,0
-82.825,5.5454,1068.2,6650.6,0.16062,0.40199,0.28648,0.97937,0
-82.819,92.556,830.65,5003.8,0.166,0.31439,0.33569,0.85004,0
-82.817,-69.61,271.26,1892.7,0.14332,0.21993,0.14096,0.58688,0
-82.816,77.624,810.65,4058,0.19977,0.45463,0.48568,0.96476,0
-82.812,169.32,675.86,3585,0.18852,0.35933,0.12287,0.47876,0
-82.81,-45.61,231.1,3608.3,0.064047,0.13558,0.12619,0.90378,0
-82.806,-83.39,454.36,3650,0.12448,0.1784,0.15826,0.90002,0
-82.804,86.827,357.13,4692.8,0.076101,0.14083,0.13747,0.95293,0
-82.792,-137.91,220.4,2867.7,0.076856,0.12368,0.12962,0.70708,0
-82.781,145.78,436.2,3146.5,0.13863,0.21629,0.18337,0.62205,0
-82.78,171.15,348.27,2990.9,0.11644,0.23619,0.27586,0.78258,0
-82.775,147.24,480.34,3167.2,0.15166,0.17829,0.2014,0.49611,0
-82.758,-84.49,652.73,2954.8,0.22091,0.5224,0.25106,0.87932,0
-82.754,-36.79,498.79,4700.2,0.10612,0.11615,0.10147,0.9077,0
-82.747,47.89,350.25,5559.4,0.063002,0.081658,0.075463,0.92155,0
-82.745,26.56,287.28,2723,0.1055,0.16724,0.078489,0.95916,0
-82.743,-125.45,692,4453.7,0.15538,0.14483,0.16517,0.95741,0
-82.731,130.71,611.56,4404.2,0.13886,0.28126,0.17945,0.72949,0
-82.728,-133.62,845.47,5500,0.15372,0.21341,0.24173,0.4973,0
-82.708,39.742,583.52,3345.8,0.17441,0.12875,0.094931,0.8,0
-82.706,89.836,442.08,2751.9,0.16064,0.25708,0.26324,0.75395,0
-82.705,-166.66,234.21,2983.7,0.078496,0.16434,0.1769,0.91151,0
-82.705,-15.12,648.76,5047.5,0.12853,0.11898,0.12059,0.52574,0
-82.699,95.135,769.25,3545,0.217,0.30418,0.23625,0.54607,0
-82.692,120.63,599.63,4198.8,0.14281,0.23587,0.3301,0.8586,0
-82.684,-45.56,210.22,3936,0.05341,0.10662,0.083589,0.83148,0
-82.683,10.279,390.37,2002.3,0.19496,0.11398,0.19518,0.67754,0
-82.678,-92.38,338.8,1826.9,0.18545,0.18159,0.11457,0.38322,0
-82.672,72.251,244.78,2491.1,0.098261,0.093727,0.16795,0.61423,0
-82.658,-62.35,337.66,3331.3,0.10136,0.20143,0.15991,0.95049,0
-82.647,-29.91,158.87,1892.4,0.083954,0.13039,0.15329,0.94224,0
-82.643,46.123,733.21,6771.4,0.10828,0.2175,0.19098,0.99999,0
-82.635,150.06,392.46,2693.9,0.14568,0.23634,0.26508,0.78144,0
-82.633,139.38,303.14,2375.4,0.12762,0.18522,0.14971,0.92138,0
-82.623,-54.24,187.25,2491.2,0.075163,0.12328,0.15947,0.91487,0
-82.622,172.54,1140.6,6650.6,0.17151,0.28091,0.36758,0.90473,0
-82.605,-68.59,674.82,4792.4,0.14081,0.23131,0.08117,0.88277,0
-82.598,-144.91,891.61,4536.4,0.19655,0.41982,0.39172,0.83623,0
-82.597,69.959,452.17,3157.6,0.1432,0.18984,0.20902,0.80742,0
-82.595,-34.23,138.26,1962.5,0.070453,0.11748,0.19437,0.92756,0
-82.592,-74.02,364.97,2896.8,0.12599,0.25811,0.1901,0.9709,0
-82.591,-166.9,754.78,5656.1,0.13345,0.2898,0.27782,0.97257,0
-82.59,52.452,398.19,3545.2,0.11232,0.18877,0.24438,0.89905,0
-82.586,-63.07,512.55,2259.5,0.22684,0.26133,0.25815,0.64645,0
-82.584,-46.21,136.63,1564.3,0.08734,0.14125,0.10514,0.51595,0
-82.58,165.1,199.58,3592,0.055562,0.074711,0.11032,0.69276,0
-82.574,72.782,305.75,2752,0.1111,0.13886,0.23486,0.94058,0
-82.569,77.55,221.21,2182.3,0.10137,0.21576,0.090599,0.86263,0
-82.569,-51.39,1035.2,6565,0.15768,0.26258,0.1791,0.9569,0
-82.568,155.91,181.58,1904.2,0.095357,0.21501,0.16496,0.98689,0
-82.568,176.49,245.13,2471.9,0.099164,0.22501,0.13233,0.80509,0
-82.565,-74.88,388.49,3342.5,0.11623,0.25019,0.17067,0.85189,0
-82.563,73.981,390.85,4432.3,0.088182,0.098193,0.15453,0.89999,0
-82.563,105.18,445.67,3743.6,0.11905,0.24027,0.25519,0.93989,0
-82.559,-31.68,816.96,4998.1,0.16345,0.24669,0.32247,0.77691,0
-82.553,-119.76,411.95,2936.9,0.14027,0.24488,0.23934,0.73195,0
-82.549,93.799,641.89,4453.9,0.14412,0.35744,0.31547,0.95743,0
-82.546,68.516,963.52,6650.4,0.14488,0.37218,0.12566,0.8261,0
-82.544,-80.92,256.48,2124.2,0.12074,0.20666,0.22899,0.97336,0
-82.543,-135.09,531.42,5938.5,0.089486,0.14622,0.16172,0.80539,0
-82.538,-70.14,254.37,1950.4,0.13042,0.21589,0.13644,0.95281,0
-82.527,99.806,268.49,2549.2,0.10532,0.18577,0.1916,0.77189,0
-82.524,166.92,392.86,2587.9,0.15181,0.42686,0.12446,0.71282,0
-82.516,96.749,249.4,2143.6,0.11634,0.18521,0.23644,0.55228,0
-82.51,-9.44,314.42,1840.8,0.17081,0.43618,0.39008,0.97037,0
-82.502,-153.11,436.65,3863.6,0.11302,0.21353,0.20889,0.7886,0
-82.498,57.086,248.28,3447.2,0.072024,0.0659,0.13679,0.9225,0
-82.491,62.895,916.79,6245.8,0.14678,0.32219,0.29485,0.94693,0
-82.49,-162.55,451.32,4453.8,0.10133,0.19317,0.18807,0.92782,0
-82.49,-19.47,122.9,2471.8,0.049722,0.077796,0.079173,0.77112,0
-82.488,139.62,495.87,3157.5,0.15704,0.26668,0.20898,0.75695,0
-82.486,-90.01,1533,9110.5,0.16827,0.30177,0.21477,0.7612,0
-82.486,-86.04,183.39,3165.6,0.057932,0.18858,0.060568,0.78385,0
-82.481,102.99,130.18,1923,0.067698,0.15215,0.091193,0.99021,0
-82.479,-21.78,339.17,3989.6,0.085012,0.17569,0.15148,0.90179,0
-82.475,-139.53,375.51,2867.8,0.13094,0.21976,0.29703,0.69228,0
-82.467,107.32,194.8,1719.8,0.11327,0.24553,0.22341,0.95728,0
-82.463,147.29,155.06,3881.5,0.039948,0.086572,0.11658,0.93052,0
-82.46,-166.44,751.87,5658.6,0.13287,0.2778,0.26448,0.95997,0
-82.458,-177.72,271.54,2788.2,0.09739,0.11135,0.16319,0.74473,0
-82.458,-67.99,634.08,5974.6,0.10613,0.11231,0.19841,0.76527,0
-82.455,-23.71,205.01,3476.2,0.058976,0.05423,0.038102,0.64863,0
-82.451,-132.78,831.61,7000.5,0.11879,0.079431,0.15278,0.82644,0
-82.449,-36.33,301.38,3099.6,0.097232,0.088665,0.18714,0.59783,0
-82.439,38.16,783.9,8747.3,0.089617,0.19096,0.164,0.90179,0
-82.436,-34.11,419.41,4701.2,0.089212,0.1643,0.15472,0.85581,0
-82.432,-58.71,415.53,3390.3,0.12256,0.11021,0.11724,0.98309,0
-82.427,-60.1,584.13,4354.9,0.13413,0.083023,0.13111,0.83016,0
-82.419,-18.04,116.83,2011.2,0.058093,0.10663,0.11574,0.94686,0
-82.416,-83.25,406.94,2925.6,0.1391,0.20765,0.25791,0.84162,0
-82.413,59.199,1023.6,5500.2,0.18609,0.1177,0.22558,0.95874,0
-82.411,-115.68,250.07,2693.9,0.092827,0.17172,0.17466,0.97891,0
-82.41,18.948,834.65,5390.4,0.15484,0.3426,0.1378,0.91663,0
-82.406,-43.8,669.22,5098.5,0.13126,0.23838,0.18225,0.8,0
-82.405,-146.07,827.99,5609.9,0.14759,0.26834,0.24686,0.8615,0
-82.404,46.978,729.85,6691.3,0.10907,0.21816,0.17652,0.99997,0
-82.4,-35.41,529.73,2788.1,0.19,0.23875,0.22947,0.5932,0
-82.398,-38.02,307.29,4026.8,0.076311,0.14541,0.11039,0.90854,0
-82.395,16.413,364.67,2748.4,0.13268,0.22296,0.19227,0.55204,0
-82.39,-129.46,907.26,5297.5,0.17126,0.24146,0.27806,0.85254,0
-82.389,110.99,372.13,2854.9,0.13035,0.259,0.25399,0.98038,0
-82.38,-98.01,250.84,2721,0.092187,0.076985,0.079639,0.86843,0
-82.373,93.345,174.49,2433.3,0.071711,0.16677,0.092243,0.76365,0
-82.367,139.61,555.36,3106.9,0.17875,0.2736,0.22403,0.54166,0
-82.362,77.547,282.64,3012.7,0.093816,0.1941,0.22859,0.96307,0
-82.359,55.297,425.56,3765.7,0.11301,0.14118,0.19934,0.76018,0
-82.355,-128.39,902.26,5245.6,0.172,0.3632,0.34768,0.63853,0
-82.349,-143.17,1292,7365.3,0.17542,0.40446,0.39361,0.85717,0
-82.345,-88.84,721.16,6375.1,0.11312,0.26879,0.18336,0.9105,0
-82.341,170.23,206.06,2763.8,0.074557,0.13277,0.12974,0.93984,0
-82.341,-110.12,181.54,2047.1,0.088682,0.13852,0.15801,0.77943,0
-82.337,-103.39,224.36,3476.2,0.064543,0.14533,0.11517,0.89554,0
-82.332,-62.02,232.95,2549.3,0.09138,0.14785,0.19034,0.95657,0
-82.326,7.0609,399.94,3584.8,0.11157,0.22136,0.21204,0.98897,0
-82.313,-112.15,113.97,1873.4,0.060835,0.10971,0.072416,0.70299,0
-82.308,79.395,369.71,3958.8,0.09339,0.068126,0.17339,0.90906,0
-82.299,-104.25,503.85,3886.1,0.12966,0.15775,0.1008,0.93753,0
-82.298,54.824,438.42,3704.1,0.11836,0.15006,0.20142,0.694,0
-82.298,-92.32,126.28,2471.9,0.051085,0.096506,0.06985,0.90141,0
-82.292,-56.03,268.39,2664.9,0.10071,0.10732,0.18267,0.62158,0
-82.284,-124.95,203.08,2592.2,0.078344,0.17756,0.12268,0.77221,0
-82.283,-16.83,132.25,2008.5,0.065848,0.11335,0.11773,0.83192,0
-82.27,-35.43,529.22,2723,0.19435,0.23692,0.29893,0.62666,0
-82.266,152.06,421.75,3447.2,0.12234,0.20043,0.13235,0.7391,0
-82.252,-118.91,167.55,2184.5,0.0767,0.13647,0.16061,0.99131,0
-82.252,-14.66,150.31,1989.1,0.075566,0.11516,0.14253,0.61679,0
-82.251,76.491,708.55,3810.5,0.18595,0.30019,0.37251,0.8461,0
-82.249,-161.12,237.14,2752,0.086169,0.18234,0.12489,0.88787,0
-82.248,-26.33,303.5,2926,0.10372,0.11314,0.20088,0.78911,0
-82.243,59.806,1141.7,6612,0.17267,0.14181,0.27017,0.88298,0
-82.238,100.59,241.08,2593.9,0.092943,0.19756,0.21161,0.989,0
-82.22,-102.05,287.28,3436.7,0.083592,0.15433,0.15453,0.87239,0
-82.218,-155.46,655.52,5737.1,0.11426,0.17593,0.23683,0.82207,0
-82.199,-61.41,373.34,3186.4,0.11717,0.25349,0.18055,0.73332,0
-82.198,-120.91,349.84,3186.4,0.10979,0.10026,0.13547,0.66664,0
-82.194,-113.65,503.82,3863.6,0.1304,0.22498,0.22764,0.69289,0
-82.192,-89.73,894.38,7727.3,0.11574,0.21477,0.23046,0.88183,0
-82.19,73.942,280.39,2794.1,0.10035,0.16294,0.3123,0.98872,0
-82.186,-62.87,310.35,3841.5,0.080788,0.08814,0.097087,0.79104,0
-82.184,-27.37,304.86,4461,0.068338,0.13439,0.12808,0.90321,0
-82.179,117.99,242.96,2329.5,0.1043,0.21158,0.20746,0.90317,0
-82.175,90.899,249.09,2405,0.10357,0.20949,0.1734,0.99998,0
-82.175,-70.53,636.63,3664.4,0.17373,0.16846,0.24726,0.85977,0
-82.173,-17.22,202.24,2201.5,0.09186,0.12652,0.1778,0.65517,0
-82.155,-104.14,526.03,5504.8,0.09556,0.20354,0.13676,0.79444,0
-82.155,-65.79,424.07,7652.5,0.055416,0.10042,0.05083,0.96796,0
-82.14,-74.65,1474.8,6505.8,0.2267,0.50195,0.22067,0.75862,0
-82.139,-22.03,303.18,3566.8,0.085001,0.12035,0.18225,0.80794,0
-82.136,-169,1010.7,7980.7,0.12664,0.075709,0.21251,0.89765,0
-82.135,-138.63,269.9,2972.6,0.090796,0.13762,0.22478,0.93249,0
-82.133,-107.54,1128.2,8188.1,0.13778,0.31904,0.28391,0.89829,0
-82.127,3.85,270.05,2491.2,0.1084,0.18587,0.21944,0.94507,0
-82.126,-24.2,234.31,3331.4,0.070334,0.081282,0.085774,0.92741,0
-82.125,-105.66,313.78,1757.4,0.17855,0.41674,0.33169,0.90102,0
-82.125,-60.11,336.89,3186.6,0.10572,0.19766,0.10096,0.86027,0
-82.124,55.91,299.18,3778.3,0.079184,0.10691,0.16767,0.75124,0
-82.122,-23.21,217.88,2684.4,0.081165,0.1174,0.11711,0.89668,0
-82.116,-102.43,293.66,2954.4,0.099395,0.082634,0.055561,0.61438,0
-82.115,-69.23,1121.5,6650.5,0.16863,0.29876,0.40933,0.96939,0
